rssi,anchor
-69,1008110038
-55,1008110055
-57,1008110062
-48,1008110041
-68,1008110046
-72,1008110049
-69,1008110051
-69,1008110064
-67,1008110047
-67,1008110062
-62,1008110035
-62,1008110052
-70,1008110038
-71,1008120003
-65,1008110062
-62,1008110069
-63,1008110051
-78,1008110064
-74,1008110050
-61,1008110045
-76,1008110034
-71,1008110058
-80,1008110065
-54,1008110041
-66,1008110035
-61,1008110043
-69,1008110047
-78,1008110050
-62,1008110052
-51,1008110040
-78,1008120008
-56,1008110041
-62,1008110036
-71,1008110051
-67,1008110064
-51,1008110043
-79,1008110033
-69,1008110050
-66,1008110034
-73,1008110058
-48,1008110040
-55,1008110041
-60,1008110035
-53,1008110043
-56,1008110045
-59,1008110039
-63,1008110052
-48,1008110040
-72,1008110036
-58,1008110045
-77,1008110050
-72,1008110066
-66,1008110067
-44,1008110040
-74,1008110046
-65,1008110032
-61,1008110051
-59,1008110043
-65,1008110047
-63,1008110052
-76,1008120003
-45,1008110040
-72,1008120007
-56,1008110051
-67,1008110058
-60,1008110070
-58,1008110039
-60,1008110038
-47,1008110040
-70,1008110044
-69,1008110054
-57,1008110064
-61,1008110037
-71,1008110039
-74,1008110026
-70,1008110056
-54,1008110038
-51,1008110038
-74,1008120003
-48,1008110040
-71,1008110055
-75,1008110060
-54,1008110036
-57,1008110035
-79,1008110045
-79,1008110066
-74,1008110065
-65,1008110041
-44,1008110036
-71,1008110049
-66,1008110064
-59,1008110037
-64,1008110050
-53,1008110070
-65,1008110048
-69,1008110056
-56,1008110040
-49,1008110036
-49,1008110036
-56,1008110035
-72,1008110061
-77,1008110045
-77,1008110066
-52,1008110052
-47,1008110040
-70,1008110041
-52,1008110036
-62,1008110064
-61,1008110051
-66,1008110033
-54,1008110050
-64,1008110070
-56,1008110039
-70,1008110067
-46,1008110038
-75,1008110055
-70,1008120007
-53,1008110051
-54,1008110037
-75,1008110027
-75,1008110045
-62,1008110034
-70,1008110058
-52,1008110039
-55,1008110052
-46,1008110038
-73,1008110059
-42,1008110040
-59,1008110032
-68,1008110054
-74,1008110051
-54,1008110037
-76,1008110027
-71,1008110070
-52,1008110039
-66,1008110052
-48,1008110038
-37,1008110040
-68,1008110055
-67,1008110064
-41,1008110040
-66,1008110055
-70,1008120008
-77,1008110054
-66,1008110061
-77,1008120006
-79,1008110058
-58,1008110052
-60,1008110067
-38,1008110040
-68,1008110043
-80,1008110061
-67,1008110027
-56,1008110050
-51,1008110039
-53,1008110052
-74,1008110048
-46,1008110038
-75,1008110065
-55,1008110041
-62,1008110037
-80,1008120006
-70,1008110027
-62,1008110070
-74,1008110056
-53,1008110038
-75,1008120003
-50,1008110040
-75,1008120008
-49,1008110041
-61,1008110036
-60,1008110064
-77,1008110061
-61,1008110050
-70,1008110045
-48,1008110039
-47,1008110052
-51,1008110038
-37,1008110040
-53,1008110041
-77,1008110042
-75,1008110049
-45,1008110051
-69,1008110054
-71,1008110045
-69,1008110034
-72,1008110056
-44,1008110041
-66,1008110036
-53,1008110064
-75,1008110037
-62,1008110045
-57,1008110070
-53,1008110052
-67,1008110048
-61,1008110038
-39,1008110041
-76,1008110042
-68,1008110061
-65,1008110047
-64,1008110070
-53,1008110052
-66,1008110067
-71,1008110062
-47,1008110041
-69,1008110036
-61,1008110049
-60,1008110037
-84,1008110027
-71,1008110050
-53,1008110052
-71,1008110048
-65,1008110038
-53,1008110040
-79,1008120008
-46,1008110041
-73,1008110049
-75,1008110063
-64,1008110051
-64,1008110047
-69,1008110070
-69,1008110039
-75,1008110052
-52,1008110048
-73,1008110067
-67,1008110038
-74,1008110059
-59,1008110055
-70,1008110060
-79,1008120008
-55,1008110041
-70,1008110036
-74,1008110042
-62,1008110051
-55,1008110043
-84,1008110062
-54,1008110041
-69,1008110049
-70,1008110061
-69,1008110047
-71,1008110039
-72,1008110052
-65,1008110056
-75,1008110038
-59,1008110040
-67,1008110060
-71,1008110044
-75,1008110036
-68,1008110042
-72,1008110064
-68,1008110050
-62,1008110058
-63,1008110048
-72,1008110042
-71,1008110051
-68,1008110043
-77,1008110061
-68,1008110039
-61,1008110056
-68,1008110038
-67,1008110067
-61,1008110040
-69,1008110062
-59,1008110041
-79,1008110036
-67,1008110043
-62,1008110045
-76,1008110050
-67,1008110058
-71,1008110059
-67,1008110055
-66,1008110055
-65,1008110044
-60,1008110049
-77,1008110061
-60,1008110070
-69,1008110052
-69,1008110056
-73,1008110067
-51,1008110040
-76,1008110065
-66,1008110064
-62,1008110051
-79,1008120006
-65,1008110045
-62,1008110048
-59,1008110062
-46,1008110041
-69,1008110044
-63,1008110049
-65,1008110042
-70,1008110037
-68,1008110061
-69,1008110050
-73,1008110070
-76,1008110056
-67,1008110056
-56,1008110040
-67,1008110036
-63,1008110032
-75,1008110054
-72,1008110061
-61,1008110048
-50,1008110040
-56,1008110041
-73,1008110044
-60,1008110049
-52,1008110043
-74,1008110050
-67,1008110039
-70,1008110056
-55,1008110038
-73,1008110060
-70,1008110036
-81,1008110032
-65,1008110037
-51,1008110043
-59,1008110045
-63,1008110058
-69,1008110070
-70,1008110055
-46,1008110041
-68,1008110044
-80,1008110042
-67,1008110037
-49,1008110043
-76,1008110050
-59,1008110056
-69,1008120003
-71,1008110036
-70,1008110046
-73,1008110063
-71,1008110051
-57,1008110043
-73,1008120006
-71,1008110045
-56,1008110052
-60,1008110048
-74,1008110056
-50,1008110040
-56,1008110041
-82,1008110054
-64,1008110037
-61,1008110045
-66,1008110050
-58,1008110039
-59,1008110039
-58,1008110052
-71,1008110067
-55,1008110038
-56,1008110041
-70,1008110032
-66,1008110051
-65,1008110064
-65,1008110061
-73,1008110045
-60,1008110058
-68,1008110070
-52,1008110052
-55,1008110038
-72,1008110059
-62,1008110040
-71,1008110055
-68,1008110032
-71,1008110054
-72,1008110033
-76,1008110047
-54,1008110052
-68,1008110056
-63,1008110067
-49,1008110038
-74,1008120003
-40,1008110040
-56,1008110036
-77,1008120006
-71,1008110061
-74,1008110047
-75,1008110056
-70,1008120003
-55,1008110037
-72,1008110045
-43,1008110038
-48,1008110040
-75,1008110044
-50,1008110036
-63,1008110032
-71,1008110064
-47,1008110039
-52,1008110052
-47,1008110038
-75,1008120003
-39,1008110040
-65,1008110055
-74,1008120008
-66,1008110036
-75,1008110042
-56,1008110032
-61,1008110035
-73,1008110031
-69,1008110070
-50,1008110039
-74,1008110067
-82,1008110062
-67,1008120008
-76,1008110044
-65,1008110032
-73,1008120007
-60,1008110064
-68,1008110033
-67,1008110047
-64,1008110050
-61,1008110058
-61,1008110070
-57,1008110052
-48,1008110038
-75,1008120008
-76,1008110036
-58,1008110032
-68,1008110045
-73,1008110048
-42,1008110040
-69,1008110062
-73,1008110065
-79,1008110060
-71,1008120008
-70,1008110064
-73,1008110027
-65,1008110047
-72,1008110050
-69,1008110058
-49,1008110039
-60,1008110052
-72,1008110056
-52,1008110038
-73,1008110059
-41,1008110040
-71,1008110065
-62,1008120008
-68,1008110036
-68,1008110047
-49,1008110052
-55,1008110038
-44,1008110040
-49,1008110055
-74,1008110060
-72,1008110043
-68,1008110034
-68,1008110039
-51,1008110052
-75,1008110056
-67,1008110067
-59,1008110051
-58,1008110037
-73,1008120006
-61,1008110045
-63,1008110058
-55,1008110052
-70,1008110048
-57,1008110038
-54,1008110040
-69,1008110062
-43,1008110041
-67,1008110044
-68,1008110035
-73,1008110034
-58,1008110052
-66,1008110056
-78,1008110060
-51,1008110041
-77,1008110036
-68,1008110058
-57,1008110040
-62,1008110055
-69,1008110036
-56,1008110051
-79,1008110037
-59,1008110043
-72,1008110034
-63,1008110039
-65,1008110070
-61,1008110052
-75,1008110048
-76,1008110067
-57,1008110055
-63,1008110062
-62,1008110049
-72,1008110032
-66,1008110054
-60,1008110048
-51,1008110055
-57,1008110055
-62,1008110064
-61,1008110051
-62,1008110035
-66,1008110054
-78,1008110061
-61,1008110045
-73,1008110066
-66,1008110056
-69,1008110055
-59,1008110049
-77,1008120006
-85,1008110058
-77,1008110067
-47,1008110041
-70,1008110054
-56,1008110043
-70,1008110050
-59,1008110070
-74,1008110066
-64,1008110056
-67,1008110048
-78,1008110059
-71,1008110040
-66,1008110055
-64,1008110062
-55,1008110041
-75,1008110037
-68,1008110058
-75,1008110038
-72,1008110065
-69,1008110060
-57,1008110041
-81,1008110046
-74,1008110064
-76,1008120006
-69,1008110043
-70,1008110058
-71,1008110056
-70,1008110055
-53,1008110041
-76,1008110032
-78,1008110064
-71,1008110054
-51,1008110043
-66,1008110038
-49,1008110041
-78,1008110046
-72,1008110051
-80,1008110035
-54,1008110043
-69,1008110058
-70,1008110052
-71,1008110056
-60,1008110048
-79,1008110038
-62,1008110042
-75,1008110035
-75,1008110070
-63,1008110056
-71,1008110067
-64,1008110060
-60,1008110041
-69,1008110042
-65,1008110061
-63,1008110045
-60,1008110070
-58,1008110048
-69,1008110038
-68,1008110059
-49,1008110041
-51,1008110043
-74,1008110067
-65,1008110059
-74,1008110065
-77,1008110060
-69,1008110032
-73,1008110037
-67,1008110061
-58,1008110047
-72,1008110050
-60,1008110062
-68,1008110036
-77,1008110042
-76,1008110059
-70,1008110060
-81,1008110044
-61,1008110047
-66,1008110070
-65,1008110052
-61,1008110056
-59,1008110040
-57,1008110055
-53,1008110041
-67,1008110044
-79,1008110064
-62,1008110051
-65,1008110070
-59,1008110052
-57,1008110048
-76,1008110067
-56,1008110040
-70,1008110036
-77,1008110046
-68,1008110064
-66,1008110062
-53,1008110055
-70,1008120008
-44,1008110041
-79,1008110042
-64,1008110049
-67,1008110064
-74,1008110051
-56,1008110043
-56,1008110045
-82,1008110034
-73,1008110066
-58,1008110048
-72,1008110065
-62,1008110036
-57,1008110049
-57,1008110049
-51,1008110043
-69,1008110070
-56,1008110039
-52,1008110039
-46,1008110040
-66,1008110055
-58,1008110064
-70,1008110051
-68,1008110070
-56,1008110052
-70,1008110067
-58,1008110040
-68,1008110065
-72,1008110061
-62,1008110043
-77,1008110034
-54,1008110052
-75,1008110048
-61,1008110038
-67,1008110067
-48,1008110040
-59,1008110040
-70,1008110062
-68,1008110055
-71,1008110065
-54,1008110041
-77,1008120007
-68,1008110054
-67,1008110043
-76,1008110027
-54,1008110039
-57,1008110052
-50,1008110040
-67,1008120008
-70,1008110064
-67,1008110066
-68,1008110056
-76,1008120003
-37,1008110040
-70,1008110059
-77,1008110049
-63,1008110051
-76,1008110027
-60,1008110034
-52,1008110052
-68,1008110048
-50,1008110038
-50,1008110040
-78,1008120008
-62,1008110064
-56,1008110051
-61,1008110035
-71,1008110037
-73,1008110043
-52,1008110039
-63,1008110052
-86,1008110048
-47,1008110038
-45,1008110038
-79,1008110049
-63,1008110064
-70,1008120006
-58,1008110037
-63,1008110034
-45,1008110040
-54,1008110041
-81,1008110061
-74,1008110027
-77,1008110048
-80,1008110055
-74,1008110062
-69,1008110032
-63,1008110064
-53,1008110035
-53,1008110037
-70,1008110070
-54,1008110040
-58,1008110064
-57,1008110051
-75,1008120006
-69,1008110054
-70,1008110043
-68,1008110027
-53,1008110050
-51,1008110039
-55,1008110052
-46,1008110038
-44,1008110040
-70,1008110062
-71,1008120008
-54,1008110041
-62,1008110036
-67,1008110054
-60,1008110058
-68,1008110026
-52,1008110038
-76,1008110067
-53,1008110040
-74,1008110025
-62,1008110064
-64,1008110051
-68,1008110035
-80,1008110027
-63,1008110050
-48,1008110039
-65,1008120008
-68,1008110036
-61,1008110032
-66,1008110034
-51,1008110039
-74,1008110066
-74,1008110048
-74,1008110046
-75,1008110035
-59,1008110043
-78,1008110027
-64,1008110045
-63,1008110058
-70,1008110050
-55,1008110038
-41,1008110040
-75,1008110059
-53,1008110055
-68,1008110060
-70,1008110041
-68,1008110049
-55,1008110051
-70,1008110061
-71,1008110034
-61,1008110038
-55,1008110055
-75,1008110065
-43,1008110041
-59,1008110051
-61,1008110035
-61,1008110043
-63,1008110050
-64,1008110070
-69,1008110070
-58,1008110052
-58,1008110038
-57,1008110055
-69,1008120008
-47,1008110041
-55,1008110051
-61,1008110037
-63,1008110043
-62,1008110047
-67,1008110058
-62,1008110052
-58,1008110048
-68,1008120008
-41,1008110041
-63,1008110036
-70,1008110042
-62,1008110037
-71,1008110027
-67,1008110050
-59,1008110052
-69,1008110038
-63,1008110067
-56,1008110040
-54,1008110055
-75,1008110062
-54,1008110041
-71,1008120007
-60,1008110037
-70,1008110054
-73,1008110045
-74,1008110039
-59,1008110052
-73,1008110048
-70,1008110059
-68,1008110055
-64,1008120008
-74,1008110036
-72,1008110061
-85,1008110058
-76,1008110050
-68,1008110070
-58,1008110052
-67,1008110062
-71,1008110054
-75,1008110039
-68,1008110056
-76,1008120003
-55,1008110049
-67,1008110051
-61,1008110035
-58,1008110045
-62,1008110052
-62,1008110059
-43,1008110041
-63,1008110049
-74,1008110051
-78,1008110027
-72,1008110045
-63,1008110048
-60,1008110038
-71,1008110059
-67,1008110055
-68,1008110062
-67,1008110032
-57,1008110035
-55,1008110043
-67,1008110027
-77,1008110045
-75,1008110058
-55,1008110048
-64,1008110038
-60,1008110040
-57,1008110055
-71,1008110044
-63,1008110041
-62,1008110036
-72,1008110061
-72,1008110070
-65,1008110039
-62,1008110055
-61,1008110062
-71,1008110049
-69,1008110051
-79,1008110063
-60,1008110035
-53,1008110043
-53,1008110045
-68,1008110040
-63,1008110067
-62,1008110055
-77,1008110065
-77,1008110044
-49,1008110041
-55,1008110043
-72,1008110045
-75,1008110058
-72,1008110056
-74,1008110038
-77,1008110060
-76,1008110032
-67,1008110051
-71,1008110047
-54,1008110045
-71,1008110050
-60,1008110056
-58,1008110040
-63,1008110067
-65,1008110055
-72,1008110065
-72,1008120008
-76,1008110044
-50,1008110041
-76,1008110063
-48,1008110043
-55,1008110045
-70,1008110039
-84,1008110038
-65,1008110059
-61,1008110062
-57,1008110049
-68,1008110042
-71,1008110051
-74,1008110037
-62,1008110047
-59,1008110045
-60,1008110056
-71,1008110067
-72,1008110055
-62,1008110049
-75,1008110061
-61,1008110052
-75,1008110038
-62,1008110040
-60,1008110062
-56,1008110049
-75,1008110051
-60,1008110070
-80,1008110066
-63,1008110048
-62,1008110056
-68,1008110059
-65,1008110055
-75,1008110060
-75,1008110046
-71,1008110049
-68,1008110036
-78,1008110054
-57,1008110045
-69,1008110058
-72,1008110039
-60,1008110040
-70,1008110062
-63,1008110060
-56,1008110041
-61,1008110047
-69,1008110050
-58,1008110048
-82,1008110059
-49,1008110041
-73,1008110046
-68,1008110032
-51,1008110043
-50,1008110043
-59,1008110045
-60,1008110070
-75,1008110039
-55,1008110038
-64,1008110040
-74,1008120008
-51,1008110041
-66,1008110037
-77,1008110066
-59,1008110048
-74,1008120008
-68,1008110060
-65,1008110044
-46,1008110041
-57,1008110049
-75,1008110036
-62,1008110040
-64,1008110059
-48,1008110041
-71,1008110046
-64,1008110032
-60,1008110051
-78,1008120006
-59,1008110037
-60,1008110039
-61,1008110052
-58,1008110038
-72,1008110055
-71,1008110044
-49,1008110041
-65,1008110036
-66,1008110032
-57,1008110043
-59,1008110048
-59,1008110038
-47,1008110041
-65,1008110037
-72,1008110061
-68,1008110045
-72,1008110070
-59,1008110039
-56,1008110048
-52,1008110040
-48,1008110041
-59,1008110049
-69,1008110042
-68,1008110032
-67,1008110035
-69,1008110061
-79,1008110034
-76,1008110070
-47,1008110038
-55,1008110040
-71,1008110059
-67,1008110035
-55,1008110045
-67,1008110050
-68,1008110070
-60,1008110052
-54,1008110048
-54,1008110055
-68,1008110060
-69,1008110046
-71,1008110032
-61,1008110036
-64,1008110051
-63,1008110037
-75,1008110034
-61,1008110056
-55,1008110055
-56,1008110041
-62,1008110049
-65,1008110032
-62,1008110051
-70,1008110063
-74,1008110028
-65,1008110058
-54,1008110038
-68,1008110059
-73,1008110065
-75,1008110060
-65,1008110043
-67,1008110050
-54,1008110039
-74,1008110056
-57,1008110052
-49,1008110038
-61,1008110067
-72,1008120003
-54,1008110041
-80,1008110046
-66,1008110051
-60,1008110064
-76,1008120006
-67,1008110050
-62,1008110070
-78,1008110066
-62,1008110056
-57,1008110038
-71,1008110055
-70,1008110062
-68,1008120008
-55,1008110036
-56,1008110051
-70,1008120006
-56,1008110037
-74,1008110045
-62,1008110034
-63,1008110058
-73,1008110067
-78,1008120003
-56,1008110055
-52,1008110041
-69,1008110049
-60,1008110051
-78,1008120007
-68,1008110064
-70,1008110063
-65,1008110054
-74,1008110066
-53,1008110052
-78,1008110065
-72,1008110046
-84,1008120006
-69,1008110037
-67,1008110043
-73,1008110034
-60,1008110050
-50,1008110038
-44,1008110040
-51,1008110055
-64,1008120008
-78,1008110031
-67,1008110054
-77,1008110039
-68,1008110062
-75,1008110042
-71,1008110037
-65,1008110050
-53,1008110052
-53,1008110040
-67,1008120008
-71,1008110049
-65,1008110043
-64,1008110047
-71,1008110033
-61,1008110050
-52,1008110040
-68,1008110060
-55,1008110049
-77,1008120006
-69,1008110058
-61,1008110056
-77,1008110067
-68,1008110059
-57,1008110055
-69,1008110036
-66,1008110037
-67,1008110043
-64,1008110061
-64,1008110056
-54,1008110041
-75,1008110032
-71,1008120006
-69,1008110043
-68,1008110058
-58,1008110039
-63,1008110048
-69,1008110067
-47,1008110041
-63,1008110049
-67,1008110064
-69,1008110035
-56,1008110045
-66,1008110052
-60,1008110040
-57,1008110055
-54,1008110064
-79,1008110063
-72,1008110054
-58,1008110043
-70,1008110058
-56,1008110070
-80,1008110066
-64,1008110052
-69,1008110067
-69,1008110042
-72,1008120006
-76,1008110035
-72,1008110045
-53,1008110070
-66,1008110039
-62,1008110038
-73,1008110060
-52,1008110049
-72,1008110046
-72,1008110036
-72,1008110047
-68,1008110052
-55,1008110041
-78,1008110063
-61,1008110061
-82,1008110050
-73,1008110038
-67,1008110040
-74,1008110060
-62,1008110049
-76,1008120006
-55,1008110043
-76,1008110045
-68,1008110038
-61,1008110055
-76,1008110060
-68,1008110062
-52,1008110041
-67,1008110038
-65,1008110060
-73,1008120008
-70,1008110049
-68,1008110042
-76,1008110054
-68,1008110047
-74,1008110058
-68,1008110050
-69,1008110056
-61,1008110048
-73,1008110038
-76,1008110059
-73,1008110055
-74,1008110041
-62,1008110043
-55,1008110048
-76,1008110044
-64,1008110042
-65,1008110056
-63,1008110048
-63,1008110040
-62,1008110062
-52,1008110043
-72,1008110070
-73,1008110052
-62,1008110038
-70,1008110055
-66,1008110042
-71,1008110035
-77,1008110047
-75,1008110033
-74,1008110050
-51,1008110039
-70,1008110056
-44,1008110040
-64,1008110055
-67,1008110060
-68,1008110062
-74,1008110064
-73,1008110035
-69,1008110037
-52,1008110043
-79,1008110058
-61,1008110038
-55,1008110040
-60,1008110055
-70,1008110065
-44,1008110041
-76,1008110054
-64,1008110052
-52,1008110038
-67,1008110062
-61,1008110036
-60,1008110035
-64,1008110061
-75,1008110058
-71,1008110066
-55,1008110052
-55,1008110048
-57,1008110038
-55,1008110040
-67,1008110060
-59,1008110062
-62,1008110044
-65,1008110051
-73,1008110063
-67,1008110037
-78,1008110054
-59,1008110047
-67,1008110058
-73,1008110070
-72,1008110052
-54,1008110048
-55,1008110040
-70,1008120003
-73,1008110044
-54,1008110041
-58,1008110036
-72,1008110051
-64,1008110035
-72,1008110045
-49,1008110039
-53,1008110038
-41,1008110040
-69,1008110055
-59,1008110049
-76,1008110046
-65,1008110036
-76,1008110054
-73,1008110027
-72,1008110034
-42,1008110040
-73,1008110060
-77,1008120008
-60,1008110037
-74,1008110045
-52,1008110038
-62,1008110059
-62,1008110055
-68,1008110049
-65,1008110036
-66,1008110043
-60,1008110050
-66,1008110052
-49,1008110040
-81,1008110044
-57,1008110041
-61,1008110051
-55,1008110037
-70,1008110054
-67,1008110055
-51,1008110036
-53,1008110037
-53,1008110050
-78,1008110022
-53,1008110052
-74,1008110060
-74,1008110065
-53,1008110051
-68,1008120006
-47,1008110035
-75,1008110031
-54,1008110034
-48,1008110039
-69,1008120008
-70,1008110064
-55,1008110037
-72,1008110061
-65,1008110033
-50,1008110039
-73,1008110060
-73,1008110054
-75,1008110027
-78,1008110047
-69,1008110058
-47,1008110039
-54,1008110052
-77,1008110065
-63,1008110041
-54,1008110032
-73,1008110025
-53,1008110051
-58,1008110035
-75,1008110028
-54,1008110050
-49,1008110039
-41,1008110040
-78,1008110055
-74,1008110065
-64,1008110041
-69,1008120006
-63,1008110034
-58,1008110034
-54,1008110052
-86,1008110048
-42,1008110038
-67,1008110067
-33,1008110040
-67,1008120003
-78,1008120008
-56,1008110032
-52,1008110051
-60,1008110037
-50,1008110039
-50,1008110038
-44,1008110040
-61,1008110032
-60,1008110064
-69,1008110054
-72,1008110043
-68,1008110034
-55,1008110050
-48,1008110039
-45,1008110040
-74,1008120008
-71,1008110063
-57,1008110035
-77,1008110031
-49,1008110037
-68,1008110054
-66,1008110043
-76,1008110058
-67,1008110033
-56,1008110039
-38,1008110040
-69,1008120008
-50,1008110041
-71,1008110033
-52,1008110039
-60,1008110036
-78,1008110063
-67,1008110035
-62,1008110050
-61,1008110048
-70,1008110055
-69,1008110065
-76,1008110044
-68,1008110049
-75,1008110027
-53,1008110039
-69,1008110060
-64,1008110049
-80,1008110046
-68,1008110035
-62,1008110061
-58,1008110043
-66,1008110058
-63,1008110045
-53,1008110039
-56,1008110070
-77,1008110059
-66,1008110065
-75,1008110042
-76,1008120006
-53,1008110043
-67,1008110050
-75,1008110033
-66,1008110070
-55,1008110055
-51,1008110051
-74,1008110047
-70,1008110034
-54,1008110070
-74,1008110048
-63,1008110067
-54,1008110064
-66,1008110070
-60,1008110052
-57,1008110056
-72,1008110047
-69,1008110050
-73,1008110048
-71,1008110055
-61,1008110052
-57,1008110056
-85,1008110059
-58,1008110051
-67,1008110037
-59,1008110043
-58,1008110041
-57,1008110049
-81,1008110054
-67,1008110061
-68,1008110045
-62,1008110052
-66,1008110056
-69,1008110059
-83,1008110065
-63,1008110064
-71,1008110037
-57,1008110043
-66,1008110047
-74,1008110070
-59,1008110040
-68,1008110055
-56,1008110049
-72,1008110036
-74,1008110064
-75,1008110047
-58,1008110045
-75,1008110070
-75,1008110052
-61,1008110062
-56,1008110043
-68,1008110050
-59,1008110070
-60,1008110052
-63,1008110056
-71,1008110040
-64,1008110060
-67,1008110055
-70,1008110041
-79,1008120008
-60,1008110049
-76,1008110032
-74,1008110036
-63,1008110043
-65,1008110061
-64,1008110045
-76,1008110070
-68,1008110038
-56,1008110040
-77,1008110065
-70,1008110064
-71,1008110050
-62,1008110039
-73,1008110032
-72,1008110042
-63,1008110047
-60,1008110045
-82,1008110026
-58,1008110040
-83,1008110065
-77,1008120008
-78,1008110036
-71,1008110035
-64,1008110047
-70,1008110070
-74,1008110052
-74,1008110056
-58,1008110040
-70,1008110046
-62,1008110042
-65,1008110036
-67,1008110037
-55,1008110043
-58,1008110040
-56,1008110038
-77,1008110060
-56,1008110041
-74,1008110035
-52,1008110043
-75,1008110034
-70,1008110058
-61,1008110052
-52,1008110040
-67,1008110067
-73,1008110046
-77,1008110042
-73,1008110064
-77,1008110061
-55,1008110045
-68,1008110038
-75,1008120003
-55,1008110041
-56,1008110043
-63,1008110047
-62,1008110050
-62,1008110070
-56,1008110040
-77,1008110060
-84,1008110032
-62,1008110037
-68,1008110061
-63,1008110045
-67,1008110050
-70,1008110039
-53,1008110048
-44,1008110040
-68,1008110064
-63,1008110035
-62,1008110047
-68,1008110052
-52,1008110040
-71,1008110055
-44,1008110041
-78,1008120008
-79,1008110042
-73,1008110043
-64,1008110061
-70,1008110045
-65,1008110050
-62,1008110052
-45,1008110040
-59,1008110055
-69,1008110049
-60,1008110036
-77,1008120007
-65,1008110047
-68,1008110040
-64,1008110059
-68,1008110060
-62,1008110032
-55,1008110051
-69,1008110043
-68,1008110045
-53,1008110038
-74,1008110044
-77,1008110046
-77,1008110032
-80,1008110036
-57,1008110051
-59,1008110061
-67,1008110058
-62,1008110050
-39,1008110039
-73,1008110059
-61,1008110038
-75,1008110046
-65,1008110064
-58,1008110051
-54,1008110037
